"distId","bikeType","lon","lat"
276043515,999,114.430573,30.579244
276043523,1,114.346456,30.461776
276043524,999,114.423584,30.580677
276043528,999,114.382264,30.633356
276043537,1,114.439271,30.479703
276043541,999,114.465683,30.698
276043542,1,114.339925,30.582103
276043544,1,114.2663,30.544769
276043545,1,114.357774,30.607575
276043552,1,114.447517,30.505833
276043554,1,114.19671,30.585137
276043556,1,114.201193,30.626818
276043568,1,114.352235,30.546042
276043575,999,114.320042,30.623964
276043578,1,114.364432,30.57271
276043584,1,114.385215,30.640528
276043587,1,114.191573,30.610345
276043591,1,114.406919,30.634488
276043596,1,114.181046,30.456639
276043599,1,114.471042,30.522511
276043603,1,114.373084,30.608205
276043609,999,114.212799,30.558355
276043610,1,114.29786,30.553695
276043614,1,114.30137,30.591939
276043618,1,114.185789,30.578497
276043622,1,114.424468,30.515108
276043634,1,114.219461,30.579189
276043636,1,114.406548,30.480266
276043637,1,114.390121,30.622527
276043642,1,114.205181,30.499768
276043644,1,114.215787,30.657742
276043650,999,114.486788,30.472894
276043661,1,114.381984,30.608323
276043662,1,114.303727,30.460203
276043663,1,114.456655,30.627205
276043664,1,114.33465,30.599744
276043667,1,114.304081,30.650882
276043675,1,114.31798,30.662028
276043685,1,114.314215,30.698356
276043688,1,114.212571,30.667041
276043695,1,114.357194,30.572326
276043697,1,114.282152,30.630714
276043703,999,114.387198,30.602647
276043705,1,114.394172,30.630805
276043707,1,114.477968,30.662991
276043709,999,114.340236,30.526986
276043710,1,114.365814,30.608945
276043736,1,114.275993,30.570493
276043737,1,114.317728,30.560836
276043738,1,114.255128,30.711249
276043746,1,114.267493,30.603018
276043747,1,114.261862,30.47685
276043753,1,114.378117,30.460917
276043754,1,114.285807,30.58292
276043755,1,114.460184,30.560953
276043756,1,114.373131,30.616787
276043758,1,114.352241,30.66753
276043761,1,114.209606,30.562575
276043763,1,114.41388,30.530603
276043765,1,114.314628,30.630092
276043766,999,114.377933,30.630703
276043774,1,114.373949,30.540284
276043775,1,114.435301,30.616839
276043788,1,114.396028,30.60758
276043794,999,114.472922,30.630938
276043796,1,114.360316,30.543883
276043803,999,114.469672,30.516829
276043805,1,114.352384,30.552346
276043806,1,114.350426,30.61715
276043810,1,114.301411,30.52287
276043812,1,114.284962,30.608179
276043813,1,114.350812,30.555615
276043817,999,114.419257,30.597377
276043818,1,114.286307,30.59602
276043820,999,114.184762,30.456372
276043821,1,114.259701,30.531948
276043824,1,114.23489,30.662139
276043826,1,114.317358,30.648535
276043830,999,114.315855,30.475487
276043832,1,114.471051,30.525463
276043834,1,114.384454,30.59613
276043841,1,114.209885,30.560536
276043843,1,114.351704,30.529124
276043851,1,114.438119,30.586276
276043854,1,114.215902,30.654125
276043861,1,114.302115,30.536773
276043866,1,114.281688,30.604588
276043867,999,114.365617,30.519751
276043871,1,114.327723,30.481215
276043873,1,114.375799,30.617857
276043887,1,114.42964,30.57881
276043897,1,114.333867,30.580751
276043905,1,114.235396,30.638598
276043910,1,114.429655,30.581223
276043911,1,114.39319,30.618873
276043912,1,114.252047,30.533931
276043918,1,114.312386,30.573487
276043921,1,114.478725,30.658531
276043924,1,114.399558,30.508441
276043936,1,114.267709,30.673481
276043940,1,114.397254,30.500318
276043947,1,114.354781,30.532424
276043950,1,114.319092,30.528442
276043952,1,114.421121,30.488412
276043954,1,114.336169,30.597439
276043963,1,114.247909,30.457852
276043964,999,114.435219,30.611739
276043967,1,114.457023,30.586275
276043968,1,114.311307,30.520887
276043984,1,114.397984,30.613309
276043990,1,114.474763,30.590595
276043994,1,114.383294,30.620681
276044004,1,114.373225,30.622718
276044008,1,114.365067,30.597155
276044010,1,114.31838,30.522089
276044017,1,114.169708,30.628618
276044020,1,114.322515,30.493187
276044021,1,114.297697,30.526848
276044025,1,114.177674,30.473914
276044028,1,114.392198,30.486088
276044030,1,114.348908,30.614039
276044032,1,114.26179,30.460726
276044033,1,114.475646,30.606531
276044037,1,114.357642,30.50336
276044038,1,114.282078,30.638339
276044051,1,114.36603,30.587045
276044052,1,114.481979,30.663812
276044054,1,114.266388,30.484345
276044059,999,114.305597,30.483813
276044064,1,114.232313,30.590203
276044068,999,114.42796,30.623773
276044071,1,114.424897,30.461977
276044080,1,114.30965,30.54895
276044082,999,114.47849,30.600201
276044083,999,114.483045,30.657477
276044088,999,114.486951,30.660553
276044097,999,114.29392,30.491292
276044099,1,114.318501,30.468211
276044102,1,114.337963,30.605357
276044103,1,114.201038,30.50462
276044107,1,114.416694,30.624188
276044108,1,114.427705,30.592687
276044111,1,114.316813,30.516773
276044116,1,114.472715,30.602884
276044126,1,114.262736,30.459548
276044143,1,114.436687,30.498933
276044148,1,114.390012,30.630971
276044151,1,114.359566,30.541136
276044155,1,114.375399,30.628378
276044157,1,114.340853,30.650217
276044158,1,114.456065,30.572915
276044161,1,114.260831,30.474775
276044166,1,114.335973,30.461267
276044171,999,114.461095,30.560497
276044173,1,114.261536,30.659227
276044174,1,114.427401,30.65403
276044177,1,114.355129,30.530719
276044188,1,114.347738,30.514111
276044190,1,114.471198,30.59669
276044191,1,114.262196,30.576304
276044196,1,114.299972,30.622694
276044197,1,114.23652,30.632114
276044198,1,114.430393,30.634556
276044201,1,114.399085,30.541318
276044216,999,114.239103,30.455966
276044217,1,114.173763,30.574866
276044221,1,114.449234,30.583867
276044222,999,114.283593,30.500645
276044228,1,114.356846,30.580532
276044235,1,114.441683,30.489009
276044241,1,114.320808,30.520584
276044242,1,114.420306,30.559011
276044243,999,114.172945,30.682669
276044246,1,114.334277,30.516445
276044247,1,114.486506,30.64598
276044250,1,114.259751,30.702039
276044252,1,114.347359,30.554827
276044253,1,114.168467,30.591383
276044255,1,114.221347,30.578807
276044256,1,114.394276,30.641472
276044257,1,114.319414,30.657132
276044259,1,114.303832,30.468161
276044272,1,114.349063,30.552737
276044273,1,114.419844,30.459618
276044275,1,114.29227,30.520118
276044279,1,114.324177,30.493773
276044280,1,114.345382,30.592464
276044283,1,114.383632,30.528683
276044296,1,114.281803,30.502304
276044306,1,114.474415,30.653521
276044314,1,114.215596,30.553786
276044316,1,114.345582,30.514815
276044317,1,114.416857,30.673304
276044318,1,114.306274,30.551044
276044324,1,114.372284,30.620098
276044328,1,114.443242,30.586507
276044329,1,114.446332,30.622974
276044330,999,114.359621,30.516955
276044337,1,114.379537,30.619014
276044352,1,114.433226,30.51537
276044353,1,114.314746,30.467877
276044355,999,114.267339,30.493845
276044366,1,114.255679,30.704062
276044367,1,114.350665,30.512132
276044368,1,114.34197,30.530172
276044373,1,114.27115,30.661315
276044386,1,114.397852,30.665606
276044388,1,114.270619,30.493871
276044394,1,114.235279,30.622631
276044395,1,114.439594,30.609638
276044398,1,114.294271,30.468641
276044411,1,114.488659,30.553078
276044416,1,114.425638,30.469124
276044422,1,114.291408,30.61789
276044431,1,114.278263,30.491795
276044433,1,114.243936,30.558254
276044437,999,114.225754,30.594789
276044438,1,114.209315,30.631359
276044439,1,114.360696,30.532781
276044450,1,114.369125,30.589548
276044451,999,114.389373,30.634823
276044454,1,114.402696,30.622291
276044458,1,114.330206,30.536342
276044460,1,114.346016,30.546288
276044465,1,114.397749,30.623155
276044472,1,114.375902,30.627168
276044473,1,114.302008,30.501845
276044480,1,114.206666,30.474496
276044489,1,114.443431,30.589759
276044495,1,114.33312,30.709882
276044496,1,114.397289,30.495427
276044497,999,114.189742,30.606435
276044499,1,114.442055,30.656589
276044502,1,114.417674,30.536572
276044503,1,114.48888,30.500235
276044506,1,114.458853,30.553413
276044507,1,114.387739,30.614494
276044543,1,114.281501,30.480438
276044544,1,114.428155,30.652848
276044552,1,114.470782,30.65429
276044554,1,114.302004,30.690691
276044555,1,114.347168,30.480777
276044559,1,114.336743,30.500741
276044565,1,114.29761,30.495351
276044566,1,114.355065,30.616126
276044568,999,114.317306,30.524317
276044573,1,114.395338,30.643794
276044583,1,114.179111,30.610757
276044588,999,114.482721,30.519131
276044596,1,114.265637,30.606758
276044604,1,114.38797,30.53486
276044610,1,114.418763,30.585743
276044618,1,114.383871,30.506092
276044622,1,114.459387,30.457547
276044626,1,114.367797,30.609309
276044631,1,114.347491,30.580159
276044635,1,114.401076,30.516716
276044638,1,114.4452,30.508621
276044650,1,114.409711,30.542941
276044653,1,114.42319,30.560436
276044654,1,114.315848,30.558019
276044656,1,114.430564,30.581127
276044660,1,114.280483,30.653763
276044662,1,114.20963,30.476474
276044667,1,114.477182,30.475302
276044669,1,114.291293,30.606763
276044673,999,114.323689,30.466856
276044676,1,114.411502,30.6195
276044677,1,114.303986,30.492489
276044685,999,114.315998,30.46216
276044689,1,114.357387,30.514845
276044690,1,114.223357,30.552834
276044695,1,114.259683,30.642539
276044699,1,114.333816,30.480896
276044701,999,114.302878,30.70641
276044702,1,114.276461,30.574348
276044705,1,114.283338,30.498419
276044709,1,114.211942,30.611959
276044716,1,114.307346,30.478778
276044732,1,114.349583,30.584657
276044734,1,114.475808,30.606621
276044746,1,114.2899,30.614777
276044750,1,114.338307,30.591076
276044752,999,114.44853,30.68686
276044756,1,114.351458,30.510093
276044757,1,114.3523,30.672803
276044767,1,114.307733,30.615948
276044774,1,114.339111,30.595879
276044777,1,114.417735,30.482612
276044780,1,114.377363,30.622404
276044791,1,114.45196,30.500761
276044792,1,114.308181,30.49816
276044793,999,114.324969,30.636772
276044794,1,114.366523,30.577973
276044795,1,114.395449,30.457997
276044799,1,114.369683,30.500814
276044802,999,114.434835,30.571686
276044803,999,114.378062,30.625039
276044810,1,114.48459,30.612057
276044819,1,114.301741,30.52474
276044824,1,114.394075,30.635213
276044829,1,114.200913,30.626664
276044830,1,114.256096,30.704119
276044833,1,114.332646,30.510021
276044836,1,114.436567,30.480289
276044841,1,114.44396,30.573171
276044843,1,114.423704,30.503649
276044845,1,114.253319,30.584955
276044846,1,114.359541,30.599001
276044855,1,114.257448,30.519445
276044857,1,114.403406,30.648093
276044858,1,114.466838,30.463219
276044860,1,114.490199,30.606235
276044861,1,114.362496,30.61675
276044871,1,114.263505,30.463771
276044876,999,114.343845,30.696346
276044880,1,114.210118,30.567628
276044882,1,114.304066,30.492456
276044886,1,114.369417,30.530104
276044891,1,114.355541,30.612621
276044896,999,114.17384,30.566901
276044897,999,114.320889,30.483012
276044908,1,114.396649,30.594381
276044926,1,114.16896,30.506
276044927,1,114.421491,30.651488
276044928,1,114.227345,30.53324
276044935,1,114.222808,30.648759
276044938,1,114.298588,30.626862
276044940,1,114.363499,30.578055
276044948,1,114.39198,30.530942
276044958,1,114.204216,30.675602
276044962,1,114.275746,30.56483
276044965,999,114.418959,30.533888
276044969,1,114.429139,30.499596
276044970,1,114.345442,30.592404
276044978,1,114.369551,30.628222
276044981,1,114.370306,30.528749
276044986,1,114.418833,30.5988
276044988,1,114.249803,30.629451
276044992,1,114.368332,30.616098
276044993,1,114.224061,30.596777
276045004,1,114.278022,30.592579
276045005,1,114.393829,30.629152
276045006,999,114.466345,30.554982
276045008,1,114.245207,30.548535
276045014,1,114.345962,30.516108
276045019,999,114.256947,30.52333
276045024,1,114.369814,30.690617
276045029,1,114.284854,30.642663
276045030,1,114.258384,30.655247
276045032,1,114.217123,30.655905
276045034,1,114.224256,30.602829
276045043,1,114.351647,30.660006
276045048,1,114.233782,30.600608
276045051,1,114.310534,30.491609
276045052,1,114.182836,30.597796
276045062,1,114.185802,30.678184
276045063,1,114.237011,30.627614
276045065,1,114.270757,30.620506
276045066,1,114.272092,30.661747
276045071,1,114.355285,30.574984
276045072,1,114.175556,30.676133
276045082,1,114.251486,30.568642
276045083,1,114.225576,30.533172
276045096,1,114.293745,30.582815
276045100,1,114.239168,30.519704
276045105,1,114.203974,30.531909
276045108,999,114.188684,30.45715
276045112,1,114.317981,30.624889
276045116,1,114.270429,30.672403
276045117,1,114.229406,30.617805
276045120,1,114.364796,30.512698
276045128,1,114.353033,30.4759
276045129,1,114.175961,30.583919
276045130,1,114.212101,30.654639
276045131,1,114.173666,30.508577
276045132,1,114.225716,30.555299
276045139,1,114.238586,30.637992
276045141,1,114.177329,30.517987
276045142,1,114.302833,30.705653
276045148,1,114.197027,30.549036
276045151,1,114.2495,30.657483
276045155,1,114.205368,30.570935
276045156,1,114.248081,30.650414
276045162,1,114.274066,30.547211
276045163,999,114.430376,30.56735
276045168,1,114.423043,30.586275
276045176,1,114.228609,30.565833
276045181,999,114.289988,30.456859
276045186,1,114.241298,30.646267
276045191,1,114.193132,30.506961
276045201,1,114.23551,30.550408
276045204,1,114.463768,30.607398
276045211,1,114.240157,30.518454
276045214,1,114.306351,30.621016
276045217,1,114.31325,30.60622
276045220,1,114.204956,30.504427
276045221,1,114.350096,30.662447
276045223,1,114.294552,30.518944
276045226,999,114.260091,30.530064
276045232,1,114.295845,30.649099
276045233,1,114.184752,30.49464
276045234,1,114.321456,30.634283
276045242,1,114.281734,30.652319
276045246,1,114.30954,30.610783
276045251,1,114.284898,30.499563
276045252,999,114.354284,30.665399
276045254,1,114.251463,30.568888
276045259,1,114.255389,30.562699
276045261,1,114.198287,30.534175
276045262,1,114.183534,30.582149
276045264,1,114.247852,30.624899
276045271,1,114.257898,30.524771
276045275,1,114.327981,30.57432
276045277,1,114.328005,30.519757
276045278,1,114.187334,30.566638
276045286,999,114.23876,30.618587
276045289,1,114.203563,30.513758
276045292,1,114.227733,30.582593
276045293,1,114.281707,30.620353
276045295,1,114.370515,30.496984
276045299,1,114.185311,30.488644
276045306,1,114.22058,30.54929
276045307,999,114.200452,30.574898
276045310,1,114.176083,30.623416
276045314,1,114.217644,30.59113
276045315,1,114.204861,30.462367
276045319,1,114.227979,30.560805
276045321,1,114.235056,30.523816
276045324,1,114.23363,30.663715
276045326,1,114.264721,30.63639
276045333,1,114.229674,30.689411
276045334,1,114.240029,30.610538
276045337,1,114.425936,30.653635
276045338,1,114.222893,30.570962
276045343,1,114.375782,30.678449
276045355,1,114.276089,30.630516
276045357,1,114.332858,30.677767
276045361,1,114.177348,30.610535
276045362,1,114.41359,30.614343
276045366,1,114.340421,30.714615
276045367,999,114.426301,30.592019
276045370,1,114.262417,30.650494
276045376,1,114.280108,30.583152
276045377,1,114.322304,30.525769
276045378,1,114.292347,30.622554
276045382,1,114.195813,30.61344
276045387,1,114.246717,30.632072
276045389,1,114.307057,30.550646
276045390,1,114.430456,30.496728
276045401,1,114.473089,30.49804
276045412,1,114.198381,30.576117
276045418,1,114.19057,30.614666
276045419,1,114.299638,30.597301
276045431,999,114.185224,30.507361
276045437,1,114.242363,30.508075
276045443,1,114.240815,30.510237
276045446,1,114.330007,30.641342
276045459,999,114.238129,30.592844
276045460,1,114.224442,30.666287
276045461,1,114.370645,30.630364
276045462,1,114.30917,30.656018
276045466,1,114.230493,30.57814
276045469,1,114.181683,30.569933
276045470,1,114.350184,30.583409
276045471,999,114.212253,30.615643
276045478,1,114.310246,30.480169
276045480,1,114.263783,30.564722
276045482,999,114.21819,30.615442
276045483,1,114.215703,30.567206
276045484,1,114.271144,30.568727
276045485,1,114.286316,30.60331
276045489,1,114.248418,30.523778
276045492,1,114.229359,30.582646
276045494,999,114.196622,30.52552
276045497,1,114.260991,30.546055
276045498,1,114.297576,30.706085
276045499,1,114.2364,30.562809
276045502,1,114.222046,30.553331
276045503,1,114.367353,30.582881
276045504,999,114.166458,30.714825
276045509,1,114.202079,30.620935
276045513,1,114.315705,30.627889
276045515,1,114.235626,30.529824
276045521,1,114.246877,30.532228
276045523,1,114.301159,30.61668
276045528,1,114.223786,30.596358
276045530,1,114.209288,30.66883
276045536,1,114.198216,30.535946
276045537,1,114.285519,30.562208
276045541,1,114.268152,30.538945
276045551,1,114.387849,30.62667
276045559,1,114.423362,30.534428
276045560,1,114.475132,30.606306
276045561,999,114.280314,30.606627
276045564,1,114.171578,30.56764
276045571,1,114.458276,30.559284
276045572,999,114.397179,30.535251
276045573,1,114.285509,30.604985
276045579,1,114.259875,30.523482
276045586,999,114.36707,30.679173
276045587,1,114.311699,30.602889
276045590,1,114.274868,30.636232
276045592,1,114.295684,30.586986
276045602,1,114.383058,30.716386
276045605,1,114.258772,30.532754
276045607,1,114.26842,30.606729
276045611,1,114.299849,30.612175
276045614,1,114.404288,30.546719
276045626,1,114.389697,30.6364
276045627,999,114.28124,30.653783
276045628,1,114.247993,30.564472
276045630,1,114.21766,30.669505
276045631,1,114.242342,30.527298
276045635,1,114.245219,30.579904
276045638,1,114.225955,30.586222
276045639,1,114.200201,30.533246
276045640,1,114.253444,30.51053
276045642,1,114.228556,30.508747
276045645,1,114.223922,30.580341
276045648,1,114.243231,30.648245
276045658,1,114.252187,30.627016
276045663,999,114.173555,30.560136
276045665,1,114.300343,30.648939
276045666,1,114.2624,30.600363
276045668,1,114.248235,30.532615
276045670,1,114.276274,30.634753
276045672,1,114.369286,30.687456
276045676,999,114.277975,30.64826
276045677,1,114.273899,30.566428
276045680,1,114.379399,30.58449
276045682,999,114.190255,30.463472
276045684,1,114.197131,30.622746
276045685,1,114.303087,30.650413
276045688,1,114.279941,30.552687
276045689,1,114.270385,30.558979
276045698,999,114.331472,30.545299
276045708,1,114.308595,30.552505
276045717,1,114.312597,30.633215
276045719,1,114.192344,30.549607
276045729,1,114.406868,30.615682
276045730,999,114.223624,30.480338
276045731,999,114.438633,30.603788
276045737,1,114.302065,30.5529
276045739,1,114.343617,30.555874
276045740,1,114.202116,30.632716
276045743,1,114.407466,30.619004
276045744,1,114.198476,30.645995
276045748,1,114.24068,30.716468
276045755,1,114.177651,30.47391
276045759,1,114.409045,30.505385
276045762,1,114.238721,30.525277
276045765,1,114.282472,30.582549
276045769,1,114.211318,30.570187
276045770,1,114.256163,30.59151
276045778,1,114.197706,30.574299
276045779,1,114.322649,30.660398
276045782,999,114.210652,30.652599
276045784,999,114.22976,30.593407
276045785,1,114.207988,30.587736
276045786,1,114.404212,30.547621
276045789,1,114.475703,30.66266
276045791,1,114.220178,30.558868
276045794,1,114.352782,30.674047
276045795,1,114.329034,30.574885
276045796,1,114.405295,30.633423
276045799,1,114.205519,30.596051
276045801,1,114.437211,30.462059
276045804,1,114.254956,30.477314
276045813,1,114.287709,30.60657
276045814,999,114.221805,30.596911
276045818,1,114.213318,30.605666
276045820,1,114.281503,30.551022
276045824,999,114.317937,30.562611
276045830,1,114.240466,30.629741
276045831,1,114.261844,30.567151
276045832,1,114.427067,30.468138
276045833,1,114.266216,30.62358
276045838,1,114.281872,30.594759
276045839,1,114.465556,30.610912
276045851,1,114.236014,30.644887
276045852,1,114.330065,30.663994
276045859,999,114.196453,30.688021
276045860,1,114.287299,30.596631
276045864,1,114.263594,30.566265
276045870,1,114.306861,30.620839
276045875,1,114.282673,30.494956
276045877,1,114.335833,30.59012
276045887,1,114.366193,30.620922
276045891,1,114.185296,30.693676
276045892,1,114.345708,30.592776
276045894,1,114.236207,30.618474
276045902,1,114.434056,30.516061
276045909,1,114.411146,30.483985
276045914,1,114.290437,30.703179
276045915,1,114.259117,30.656505
276045916,1,114.255324,30.583316
276045920,1,114.232991,30.672323
276045923,1,114.275636,30.59464
276045925,1,114.302854,30.693807
276045926,1,114.190053,30.542877
276045928,1,114.367921,30.575487
276045931,1,114.325743,30.623096
276045934,1,114.200583,30.573
276045936,1,114.233227,30.572682
276045941,1,114.472031,30.59493
276045942,1,114.236706,30.569359
276045943,1,114.221944,30.608578
276045946,1,114.402265,30.619104
276045948,999,114.229048,30.596786
276045949,1,114.281082,30.611278
276045952,1,114.284743,30.709255
276045957,1,114.294349,30.614027
276045966,1,114.368218,30.622404
276045969,1,114.254022,30.615061
276045976,999,114.205911,30.516393
276045982,1,114.202218,30.533107
276045983,1,114.277597,30.548864
276045995,1,114.247913,30.707255
276045996,1,114.183095,30.493519
276045997,1,114.37386,30.714777
276046001,1,114.197972,30.638857
276046003,1,114.275165,30.603926
276046006,1,114.221541,30.50837
276046007,1,114.170699,30.546308
276046010,1,114.27528,30.610141
276046012,1,114.265025,30.564215
276046018,1,114.220371,30.656423
276046023,999,114.481148,30.589788
276046024,1,114.209963,30.560433
276046027,1,114.227435,30.533218
276046028,1,114.25561,30.612853
276046034,1,114.440165,30.478405
276046035,1,114.207258,30.639933
276046038,1,114.202978,30.539402
276046041,1,114.249824,30.610614
276046044,1,114.371621,30.687918
276046046,999,114.24375,30.656564
276046047,1,114.301905,30.696701
276046048,1,114.208518,30.515971
276046052,1,114.335591,30.553495
276046054,1,114.40302,30.71361
276046055,1,114.376463,30.506123
276046059,1,114.284486,30.680826
276046060,999,114.357235,30.686597
276046061,1,114.193862,30.563608
276046063,1,114.327849,30.662609
276046070,1,114.247011,30.64075
276046071,1,114.244969,30.587849
276046073,1,114.21429,30.661638
276046075,1,114.186895,30.602441
276046077,999,114.23749,30.605037
276046085,1,114.309727,30.45979
276046086,1,114.457014,30.586001
276046089,1,114.451255,30.627698
276046090,1,114.491551,30.56425
276046092,1,114.326635,30.486646
276046094,1,114.319684,30.546629
276046095,1,114.172994,30.561101
276046097,1,114.343876,30.657469
276046098,999,114.246301,30.520547
276046103,1,114.430896,30.593078
276046108,999,114.244616,30.535567
276046109,1,114.343954,30.46061
276046110,1,114.43106,30.473302
276046112,1,114.359695,30.600991
276046115,1,114.4549,30.607719
276046116,1,114.321627,30.570662
276046120,1,114.292339,30.47344
276046121,1,114.201414,30.594682
276046122,1,114.302923,30.554327
276046126,1,114.376571,30.534178
276046128,1,114.253987,30.570726
276046131,1,114.464233,30.465771
276046135,1,114.435319,30.487501
276046137,1,114.360951,30.715489
276046138,1,114.372008,30.561564
276046139,1,114.257483,30.568522
276046141,1,114.411278,30.527482
276046146,1,114.463918,30.467549
276046147,1,114.2458,30.466755
276046154,1,114.32226,30.550229
276046156,999,114.468907,30.517463
276046159,1,114.314935,30.63798
276046160,1,114.360911,30.606201
276046164,1,114.298995,30.549913
276046170,1,114.265026,30.616609
276046179,1,114.264364,30.561136
276046180,1,114.301938,30.623677
276046182,1,114.203391,30.639796
276046186,1,114.234834,30.619575
276046193,1,114.253362,30.528238
276046194,1,114.243665,30.626227
276046201,1,114.341265,30.650155
276046204,1,114.182686,30.497444
276046218,1,114.168265,30.573606
276046219,1,114.211773,30.56141
276046220,1,114.47306,30.66288
276046221,1,114.393419,30.623092
276046222,1,114.351439,30.584778
276046223,1,114.315965,30.577165
276046247,999,114.293101,30.7012
276046249,1,114.308233,30.559418
276046250,1,114.301511,30.55252
276046251,1,114.280182,30.498164
276046260,1,114.170115,30.480689
276046262,999,114.195456,30.549495
276046263,1,114.234458,30.594092
276046268,1,114.245542,30.59463
276046269,1,114.256787,30.541459
276046274,999,114.224166,30.56552
276046278,1,114.327601,30.576622
276046282,1,114.219266,30.57013
276046296,1,114.409213,30.484091
276046299,1,114.247576,30.537857
276046300,1,114.172765,30.508893
276046306,1,114.476376,30.506202
276046311,1,114.279398,30.604439
276046312,1,114.258021,30.616685
276046315,1,114.299477,30.624824
276046317,1,114.257461,30.460756
276046327,1,114.311514,30.648028
276046328,1,114.383823,30.590461
276046340,1,114.269344,30.544634
276046343,1,114.344852,30.659702
276046349,1,114.311037,30.640881
276046355,1,114.355961,30.691197
276046358,1,114.236242,30.606702
276046359,999,114.260198,30.549298
276046361,1,114.188879,30.589158
276046362,1,114.226047,30.602843
276046363,999,114.20642,30.674465
276046372,999,114.213667,30.654736
276046374,1,114.196913,30.513594
276046378,1,114.247704,30.650153
276046382,1,114.177943,30.486193
276046383,1,114.183041,30.609423
276046384,1,114.277271,30.564792
276046403,1,114.355666,30.707583
276046407,1,114.373696,30.618633
276046409,1,114.175882,30.50738
276046413,1,114.255606,30.585062
276046420,1,114.17307,30.457691
276046422,1,114.263547,30.642207
276046430,1,114.271953,30.640109
276046433,1,114.265835,30.568393
276046434,999,114.387205,30.689081
276046439,1,114.257636,30.611223
276046443,1,114.282009,30.579755
276046448,1,114.264042,30.628742
276046451,1,114.3142,30.627067
276046453,999,114.316361,30.699689
276046460,1,114.262068,30.605148
276046461,1,114.208961,30.619771
276046463,999,114.279465,30.624056
276046464,1,114.278719,30.70656
276046467,1,114.336261,30.711445
276046468,1,114.257623,30.618416
276046469,1,114.197071,30.542679
276046488,1,114.238764,30.518055
276046491,999,114.206133,30.560661
276046492,1,114.345379,30.527863
276046497,1,114.264391,30.654459
276046499,1,114.39004,30.602995
276046500,1,114.184891,30.590942
276046504,1,114.19937,30.547691
276046505,1,114.263036,30.548803
276046507,999,114.239041,30.518542
276046508,1,114.278215,30.592862
276046509,1,114.187857,30.576152
276046516,1,114.341417,30.662462
276046519,1,114.260677,30.70223
276046521,1,114.208183,30.532312
276046523,1,114.336788,30.672203
276046526,1,114.308232,30.559272
276046531,1,114.416081,30.651485
276046537,1,114.25997,30.53239
276046538,999,114.213875,30.659163
276046545,999,114.333681,30.587937
276046546,1,114.253214,30.69968
276046550,1,114.257937,30.5203
276046554,1,114.237648,30.608359
276046555,1,114.178402,30.567264
276046561,999,114.44267,30.70574
276046564,1,114.279872,30.64666
276046567,999,114.202862,30.572553
276046569,999,114.244448,30.608569
276046572,1,114.320593,30.706711
276046573,999,114.4184,30.624201
276046585,999,114.241951,30.657325
276046586,1,114.204085,30.518578
276046587,1,114.187883,30.615846
276046588,1,114.201646,30.611329
276046590,1,114.17073,30.546141
276046600,1,114.213697,30.588783
276046604,999,114.232721,30.582666
276046612,999,114.207859,30.59772
276046614,1,114.296249,30.592538
276046615,1,114.401709,30.47669
276046617,1,114.245995,30.574202
276046622,1,114.308883,30.528892
276046624,1,114.280547,30.6811
276046629,999,114.203935,30.622424
276046636,1,114.406952,30.542488
276046639,999,114.315543,30.621953
276046642,1,114.252625,30.643257
276046646,1,114.483509,30.494472
276046649,999,114.427396,30.70442
276046650,1,114.353571,30.608809
276046654,1,114.406382,30.604009
276046656,1,114.30316,30.536725
276046657,1,114.299442,30.669566
276046660,1,114.238388,30.547475
276046662,1,114.413779,30.621262
276046666,1,114.270157,30.596871
276046670,1,114.251635,30.576761
276046671,1,114.467932,30.522794
276046685,999,114.181277,30.58151
276046686,1,114.190456,30.673033
276046688,1,114.27049,30.709206
276046689,1,114.266671,30.626491
276046694,1,114.207481,30.502286
276046701,1,114.35574,30.707696
276046706,1,114.203853,30.531662
276046707,999,114.332298,30.524361
276046709,999,114.168241,30.595192
276046714,1,114.174488,30.543512
276046716,999,114.233797,30.522574
276046718,1,114.240325,30.628766
276046719,1,114.303041,30.610269
276046723,1,114.264038,30.606304
276046724,1,114.188887,30.631628
276046725,1,114.259502,30.699907
276046728,1,114.317046,30.473815
276046734,1,114.185036,30.455615
276046742,1,114.170836,30.668707
276046745,1,114.213454,30.615789
276046747,1,114.44327,30.480523
276046752,1,114.288239,30.586141
276046753,1,114.332937,30.555252
276046761,1,114.363944,30.601007
276046765,1,114.210441,30.568779
276046766,1,114.251881,30.548899
276046771,999,114.259727,30.616803
276046780,1,114.238253,30.637425
276046784,1,114.40605,30.516788
276046786,999,114.341656,30.676325
276046793,1,114.196741,30.644756
276046794,1,114.318181,30.611554
276046801,1,114.209606,30.533442
276046802,1,114.29613,30.589863
276046803,1,114.208379,30.652912
276046804,999,114.321683,30.666182
276046806,1,114.249671,30.628402
276046810,1,114.198249,30.612887
276046816,1,114.17814,30.459126
276046822,1,114.231235,30.554757
276046824,1,114.222582,30.552558
276046830,999,114.31743,30.6383
276046831,1,114.238822,30.57737
276046832,1,114.172833,30.541172
276046843,1,114.441777,30.661081
276046845,1,114.266104,30.633343
276046852,1,114.246467,30.603462
276046853,1,114.27225,30.536837
276046854,1,114.285507,30.573924
276046861,1,114.170819,30.669286
276046863,1,114.281518,30.598765
276046864,1,114.328493,30.532194
276046865,999,114.244047,30.516405
276046866,1,114.213232,30.665441
276046874,1,114.329916,30.679106
276046878,999,114.356204,30.69113
276046882,1,114.19262,30.592443
