v1,v2,v3,y,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,km,1,2,3,4
0.09277187,0.622262881,0.284964499,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,1.79999964,3.19999936,0,2.499999375,1,1,0,0,0
0.518015181,0.27584032,0.206143532,3,3.333332778,0,0.833333194,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,1,0
0.46153256,0.256055062,0.282411655,5,3.333332778,1.666666389,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,2.666665778,1.19999976,3.19999936,0,0,3,0,0,1,0
0.392800346,0.241779732,0.365419254,3,1.666666389,0.833333194,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,3.19999936,0,4.99999875,3,0,0.02,0.98,0
0.348378238,0.451368023,0.200252989,2,2.499999583,2.499999583,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.9999994,3.9999992,0,0,4,0,0,0,1
0.151817179,0.428210527,0.419971311,5,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.666665778,2.39999952,0,0,3.749999063,2,0.06,0.94,0,0
0.248185349,0.537822902,0.213990947,2,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.9999992,0,0,4,0.12,0,0,0.88
0.709269579,0.290729274,0,4,1.666666389,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,0,0,4.99999875,0,1.79999964,0,0,0,3,0,0,0.9,0.1
0.574218117,0.217266223,0.208514804,5,1.666666389,3.333332778,2.499999583,2.499999583,0,0,0,0,0,0,0,0,0,4.99999875,0,1.79999964,2.39999952,0,1.249999688,3,0,0,1,0
0.148212169,0.698436678,0.153350194,4,4.166665972,0.833333194,3.333332778,1.666666389,0,0,0,0,0,0,0,0,4.99999875,0,0,2.39999952,2.39999952,0,0,1,0.8,0,0,0.2
0.496547729,0.144402231,0.359049164,4,0,3.333332778,2.499999583,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,0,1.79999964,2.39999952,0,3.749999063,3,0,0,1,0
0.577886997,0.229234502,0.192877596,4,4.166665972,0.833333194,0,2.499999583,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,3.19999936,0,0,3,0,0,1,0
0.115461905,0.559523305,0.325014131,2,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.9999994,2.39999952,0,4.99999875,1,1,0,0,0
0.480561179,0.192849346,0.326588828,5,2.499999583,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,0,4.99999875,2.666665778,1.79999964,2.39999952,0,2.499999375,3,0,0,1,0
0.226487174,0.61891348,0.154598532,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.9999994,1.59999968,0,1.249999688,4,0.36,0,0,0.64
0.288036412,0.612622088,0.099340569,2,4.999999167,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,1.59999968,0,0,4,0.02,0,0,0.98
0.38149665,0.263599192,0.354903509,5,2.499999583,2.499999583,3.333332778,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,3.19999936,0,4.99999875,3,0,0.14,0.86,0
0.178147958,0.347685269,0.474166273,4,4.999999167,0,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,1.249999688,3.749999063,3.999998667,2.9999994,3.19999936,0,4.99999875,2,0,1,0,0
0.307451952,0.594667034,0.097880096,5,3.333332778,1.666666389,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.79999964,1.59999968,0,0,4,0,0,0,1
0.300009207,0.317151586,0.382838431,3,1.666666389,2.499999583,4.166665972,0,0,0,0,0,0,0,0,0,1.249999688,3.749999063,0,1.79999964,2.39999952,0,4.99999875,2,0,1,0,0
0.306139858,0.55810812,0.135751173,5,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,2.39999952,0,0,4,0,0,0,1
0,0.599999274,0.399999526,3,2.499999583,0,2.499999583,0,0,0,0,0,0,0,0,0,4.99999875,0,0,0.59999988,0,0,4.99999875,1,1,0,0,0
0.389970598,0.23582475,0.374204043,3,4.166665972,0.833333194,2.499999583,2.499999583,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,3.999998667,1.79999964,3.19999936,0,0,3,0,0.02,0.98,0
0.383393254,0.303315678,0.313290392,3,4.999999167,0,0.833333194,4.166665972,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.19999936,0,3.749999063,3,0,0.26,0.74,0
0.304440362,0.550176736,0.145381994,3,3.333332778,1.666666389,4.999999167,0,0,0,0,0,0,0,0,0,1.249999688,3.749999063,0,2.9999994,2.39999952,0,0,4,0,0,0,1
0.079099464,0.571367863,0.349532033,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.9999994,3.19999936,0,4.99999875,1,1,0,0,0
0.375770749,0.29728525,0.326943338,4,2.499999583,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,4.99999875,3,0,0.36,0.64,0
0.24616789,0.403616437,0.350214877,3,4.166665972,0,4.166665972,0,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,1.59999968,0,4.99999875,2,0,1,0,0
0.125243198,0.51839732,0.356358672,3,4.166665972,0,4.166665972,0,0,0,0,0,0,0,0,0,2.499999375,2.499999375,0,2.39999952,1.59999968,0,4.99999875,1,1,0,0,0
0.152049614,0.70913708,0.138812438,4,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.39999952,2.39999952,0,0,1,0.8,0,0,0.2
0,0.690397206,0.309601901,3,3.333332778,0,4.999999167,0,0,0,0,0,1.999998,0,0,0,4.99999875,0,0,2.39999952,3.19999936,0,0,1,1,0,0,0
0.105077861,0.759020473,0.135900817,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.9999994,2.39999952,0,0,1,1,0,0,0
0.331951374,0.297473728,0.37057422,4,2.499999583,2.499999583,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,3.19999936,0,4.99999875,2,0,1,0,0
0.545405124,0.306090621,0.148503326,2,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,2.39999952,0,0,3,0,0,0.98,0.02
0.308171954,0.26389016,0.427937257,2,3.333332778,1.666666389,2.499999583,2.499999583,0,0,0,0,1.999998,0,0,1.999998,1.249999688,3.749999063,0,0,3.19999936,0,4.99999875,2,0,1,0,0
0.561679897,0.250850967,0.187468258,3,4.166665972,0.833333194,0,2.499999583,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,1,0
0.508964018,0.327745848,0.163289369,5,2.499999583,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.9999994,3.19999936,0,0,3,0,0,0.76,0.24
0.192324208,0.583809574,0.223865285,3,2.499999583,2.499999583,1.666666389,0.833333194,0,0,0,0,1.999998,0,0,1.999998,4.99999875,0,0,1.79999964,1.59999968,0,0,1,0.64,0,0,0.36
0.188620519,0.50311571,0.308263106,5,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,3.19999936,0,3.749999063,1,0.64,0.26,0,0.1
0.614911631,0.334189126,0.050898288,2,1.666666389,3.333332778,1.666666389,3.333332778,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.19999976,0.79999984,0,0,3,0,0,0.82,0.18
0.257791872,0.454961115,0.287246243,5,4.166665972,0,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,3.999998667,2.39999952,1.59999968,0,0,4,0,0.4,0,0.6
0.317871253,0.462867168,0.219260551,5,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,0,0,4.99999875,0,2.9999994,3.19999936,0,0,4,0,0,0,1
0.157673285,0.465066317,0.377259633,3,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,0,0,2.499999375,2.499999375,0,1.79999964,2.39999952,0,4.99999875,2,0.42,0.58,0,0
0.506517041,0.336259075,0.157222901,4,1.666666389,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,0,1.79999964,2.39999952,0,0,3,0,0,0.7,0.3
0.426910956,0.425851267,0.147236857,4,2.499999583,2.499999583,4.999999167,0,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,2.39999952,0,0,4,0,0,0,1
0.213188102,0.582571576,0.204239556,5,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.9999994,3.9999992,0,0,1,0.42,0,0,0.58
0.339127689,0.518621063,0.142250359,5,0,4.166665972,4.166665972,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,2.9999994,2.39999952,0,0,4,0,0,0,1
0,0.624999582,0.374999793,3,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.9999994,3.9999992,0,4.99999875,1,1,0,0,0
0.199804044,0.547524445,0.252670649,4,2.499999583,0,4.999999167,0,0,0,0,0,1.999998,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,2.39999952,0,0,1,0.58,0,0,0.42
0.339536815,0.521965973,0.138496198,3,0,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,3.749999063,1.249999688,0,1.79999964,0.79999984,0,1.249999688,4,0,0,0,1
0.232133631,0.517677145,0.250188473,4,4.166665972,0,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,0,2.9999994,0,0,4.99999875,4,0.22,0.02,0,0.76
0.226638793,0.459948119,0.313412412,5,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,3.19999936,0,3.749999063,2,0.04,0.7,0,0.26
0.224659216,0.775339815,0,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,0,0,0,4,0.58,0,0,0.42
0.127432558,0.394946101,0.477620836,4,4.166665972,0.833333194,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,3.749999063,1.249999688,3.999998667,2.9999994,3.19999936,0,4.99999875,2,0.04,0.96,0,0
0.078915765,0.549682324,0.371401273,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.333332889,2.39999952,2.39999952,0,4.99999875,1,1,0,0,0
0.54811112,0.224918607,0.226969341,4,0.833333194,1.666666389,2.499999583,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,2.39999952,0,1.249999688,3,0,0,1,0
0.428712938,0.476908493,0.094377684,2,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,1.59999968,0,0,4,0,0,0,1
0.584445215,0.22048738,0.19506649,5,1.666666389,2.499999583,1.666666389,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,1,0
0.203572224,0.609200749,0.187226149,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,0,1.249999688,3.749999063,0,2.9999994,3.19999936,0,0,1,0.58,0,0,0.42
0.232640536,0.428866677,0.338492082,4,4.166665972,0.833333194,4.166665972,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,3.999998667,1.79999964,3.19999936,0,0,2,0,1,0,0
0.459031048,0.35829723,0.182670866,5,2.499999583,1.666666389,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,4,0,0,0.32,0.68
0,0.636122855,0.363876479,1,4.999999167,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.9999994,3.19999936,0,4.99999875,1,1,0,0,0
0.172157771,0.537562233,0.290279254,2,4.166665972,0.833333194,2.499999583,1.666666389,0,0,0,0,0,0,0,1.999998,3.749999063,1.249999688,2.666665778,2.39999952,3.19999936,0,0,1,0.96,0,0,0.04
0.261139843,0.388292947,0.350566569,5,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.9999994,3.19999936,0,4.99999875,2,0,1,0,0
0.053404689,0.622732739,0.323861881,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,3.749999063,1.249999688,1.333332889,2.39999952,3.19999936,0,2.499999375,1,1,0,0,0
0.112292836,0.503268472,0.384438051,3,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,4.99999875,0,0,1.79999964,3.9999992,0,4.99999875,1,0.96,0.04,0,0
0.111251411,0.406309218,0.482438736,5,2.499999583,0.833333194,3.333332778,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,3.999998667,2.39999952,2.39999952,0,4.99999875,2,0.14,0.86,0,0
0,0.694090814,0.305908469,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,3.999998667,2.39999952,2.39999952,0,0,1,1,0,0,0
0.262008353,0.557263241,0.180727559,3,4.999999167,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,3.19999936,0,0,4,0.02,0,0,0.98
0.72227778,0.047777514,0.229943628,4,0.833333194,1.666666389,0,4.166665972,0,0,0,0,0,0,0,0,0,4.99999875,0,1.19999976,3.19999936,0,0,3,0,0,1,0
0.24000918,0.416319842,0.343670313,3,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,3.9999992,0,3.749999063,2,0,1,0,0
0.320649368,0.584559674,0.09479007,3,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,1.59999968,0,0,4,0,0,0,1
0.57298973,0.211426199,0.21558306,4,0,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,0,0,0,4.99999875,0,1.79999964,3.19999936,0,0,3,0,0,1,0
0.497257181,0.199166805,0.303575367,5,0.833333194,4.166665972,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,1.333332889,2.39999952,3.19999936,0,2.499999375,3,0,0,1,0
0.387884084,0.210222392,0.401892892,5,1.666666389,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,1.333332889,1.19999976,3.19999936,0,4.99999875,3,0,0.08,0.92,0
0.466043581,0.252672355,0.281283203,4,0,2.499999583,1.666666389,2.499999583,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,1.79999964,2.39999952,0,2.499999375,3,0,0,1,0
0.445468694,0.347711118,0.206819357,1,2.499999583,1.666666389,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,1.333332889,2.39999952,2.39999952,0,0,3,0,0,0.36,0.64
0.240427461,0.426086086,0.333485777,2,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,1.79999964,2.39999952,0,4.99999875,2,0,1,0,0
0.378352122,0.481836845,0.139810159,3,2.499999583,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.39999952,2.39999952,0,0,4,0,0,0,1
0.425262022,0.131040792,0.443696612,5,0.833333194,1.666666389,1.666666389,3.333332778,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,3.19999936,0,3.749999063,3,0,0,1,0
0.425262022,0.131040792,0.443696612,5,0.833333194,1.666666389,1.666666389,3.333332778,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,3.19999936,0,3.749999063,3,0,0,1,0
0.355091853,0.427495442,0.217411973,0,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,3.19999936,0,1.249999688,4,0,0,0,1
0.725695714,0.117875534,0.156427774,3,0,4.166665972,1.666666389,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,2.39999952,0,0,3,0,0,1,0
0.225386929,0.534934272,0.23967807,2,4.999999167,0,4.999999167,0,0,0,0,0,1.999998,0,0,1.999998,0,4.99999875,1.333332889,2.9999994,1.59999968,0,0,4,0.32,0,0,0.68
0.502911634,0.329234023,0.167853556,4,2.499999583,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,0.76,0.24
0.521085257,0.30499468,0.173919248,3,2.499999583,1.666666389,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,3,0,0,1,0
0.238083386,0.411359466,0.350556437,3,3.333332778,1.666666389,2.499999583,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,2.39999952,0,4.99999875,2,0,1,0,0
0.515283907,0.323155319,0.161559765,3,1.666666389,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,1.79999964,2.39999952,0,0,3,0,0,0.78,0.22
0.27032174,0.444990081,0.284687431,4,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.19999976,3.19999936,0,2.499999375,4,0,0.4,0,0.6
0.107664086,0.458684951,0.433650366,4,2.499999583,1.666666389,4.999999167,0,0,0,0,0,1.999998,0,0,1.999998,3.749999063,1.249999688,3.999998667,2.39999952,2.39999952,0,2.499999375,1,0.46,0.54,0,0
0.089473275,0.501653151,0.408872996,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,2.9999994,1.59999968,0,4.99999875,1,0.96,0.04,0,0
0.347840982,0.247271366,0.404886903,5,0.833333194,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,3.999998667,2.39999952,1.59999968,0,2.499999375,2,0,0.5,0.5,0
0.397516694,0.282584575,0.319897874,5,0.833333194,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,3.999998667,2.39999952,1.59999968,0,0,3,0,0.06,0.94,0
0.364307768,0.342518148,0.293173299,5,1.666666389,0.833333194,3.333332778,1.666666389,0,0,0,0,0,0,0,1.999998,0,4.99999875,3.999998667,2.39999952,1.59999968,0,0,2,0,0.48,0.3,0.22
0.397516694,0.282584575,0.319897874,5,0.833333194,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,3.999998667,2.39999952,1.59999968,0,0,3,0,0.06,0.94,0
0.29372578,0.414236635,0.292036873,4,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,1.79999964,2.39999952,0,3.749999063,4,0,0.44,0,0.56
0.299413719,0.235895697,0.464690032,4,1.666666389,2.499999583,2.499999583,2.499999583,0,0,0,0,1.999998,0,0,1.999998,1.249999688,3.749999063,3.999998667,1.79999964,1.59999968,0,4.99999875,2,0,1,0,0
0.078625268,0.49131538,0.430058716,5,4.166665972,0,4.166665972,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,3.999998667,2.39999952,2.39999952,0,3.749999063,1,0.86,0.14,0,0
0.343576651,0.312784718,0.343637743,4,2.499999583,0,1.666666389,2.499999583,0,0,0,0,0,0,0,0,1.249999688,3.749999063,0,2.39999952,0.79999984,0,4.99999875,2,0,0.86,0.14,0
0.314872331,0.314090747,0.371036244,4,4.166665972,0.833333194,3.333332778,1.666666389,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,3.19999936,0,4.99999875,2,0,1,0,0
0.426795127,0.279403897,0.293800308,4,4.166665972,0.833333194,0,4.999999167,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.39999952,1.59999968,0,4.99999875,3,0,0,1,0
0.039389299,0.705892473,0.254717464,3,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.39999952,0,0,4.99999875,1,1,0,0,0
0.238624542,0.473328359,0.288046328,3,0.833333194,2.499999583,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,2.39999952,1.59999968,0,0,4,0.04,0.4,0,0.56
0.467760179,0.168209722,0.36402951,4,2.499999583,2.499999583,1.666666389,3.333332778,0,0,0,0,0,0,1.999998,0,0,4.99999875,2.666665778,2.39999952,1.59999968,0,4.99999875,3,0,0,1,0
0.191083971,0.633174551,0.175740655,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.39999952,3.19999936,0,0,1,0.66,0,0,0.34
0.189103984,0.654366866,0.156527683,4,4.166665972,0,4.166665972,0.833333194,0,0,0,0,0,0,0,0,1.249999688,1.249999688,0,0,1.59999968,0,0,1,0.7,0,0,0.3
0.397516694,0.282584575,0.319897874,5,0.833333194,1.666666389,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,3.999998667,2.39999952,1.59999968,0,0,3,0,0.06,0.94,0
0.451381379,0.290665682,0.25795226,1,2.499999583,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.9999994,3.19999936,0,2.499999375,3,0,0,1,0
0.460059261,0.231616561,0.308323367,5,0,4.166665972,4.166665972,0,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,3.19999936,0,2.499999375,3,0,0,1,0
0.252859569,0.415747713,0.331392064,5,2.499999583,2.499999583,4.999999167,0,0,0,0,0,1.999998,0,0,1.999998,1.249999688,3.749999063,3.999998667,2.39999952,1.59999968,0,0,2,0,1,0,0
0.341796886,0.343661635,0.314540841,5,2.499999583,2.499999583,3.333332778,1.666666389,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.9999994,2.39999952,0,4.99999875,2,0,0.82,0.14,0.04
0.305499493,0.442850583,0.251649218,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,1.59999968,0,3.749999063,4,0,0,0,1
0.238624542,0.473328359,0.288046328,3,0.833333194,2.499999583,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,2.39999952,1.59999968,0,0,4,0.04,0.4,0,0.56
0.47449276,0.334584642,0.190921831,4,2.499999583,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,0,1.999998,0,4.99999875,1.333332889,2.39999952,2.39999952,0,0,3,0,0,0.6,0.4
0.229980761,0.39892455,0.371094053,4,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,1.333332889,1.79999964,2.39999952,0,4.99999875,2,0,1,0,0
0.315617793,0.425207426,0.259174051,5,4.166665972,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,1.333332889,2.9999994,3.9999992,0,0,4,0,0.06,0,0.94
0.136647947,0.545234964,0.318116426,4,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,1.999998,2.499999375,2.499999375,3.999998667,2.9999994,3.19999936,0,0,1,1,0,0,0
0.294956586,0.16334529,0.541697552,5,1.666666389,2.499999583,2.499999583,0.833333194,0,0,0,0,1.999998,0,0,0,0,4.99999875,3.999998667,2.39999952,3.19999936,0,4.99999875,2,0,0.7,0.3,0
0.486854105,0.336397053,0.176748013,4,2.499999583,2.499999583,3.333332778,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.9999994,3.19999936,0,0,3,0,0,0.66,0.34
0.342660593,0.367389438,0.289949262,3,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,1.79999964,2.39999952,0,3.749999063,2,0,0.5,0.04,0.46
0.499527353,0.255070971,0.245400925,4,0.833333194,2.499999583,2.499999583,2.499999583,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,0,2.9999994,2.39999952,0,2.499999375,3,0,0,1,0
0.354678583,0.419490129,0.22583023,5,0,2.499999583,2.499999583,1.666666389,0,0,0,0,0,0,0,0,3.749999063,1.249999688,0,2.39999952,3.19999936,0,0,4,0,0,0,1
0.356918342,0.23934481,0.403736212,5,1.666666389,2.499999583,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,1.249999688,3.749999063,1.333332889,1.19999976,3.19999936,0,4.99999875,3,0,0.38,0.62,0
0.277790217,0.424523708,0.297685304,3,4.166665972,0.833333194,4.999999167,0,0,0,0,0,0,0,0,0,0,4.99999875,0,2.39999952,0.79999984,0,4.99999875,2,0,0.54,0,0.46
0,0.651538434,0.348460774,3,2.499999583,0,4.166665972,0,0,0,0,0,0,0,0,1.999998,4.99999875,0,0,2.9999994,1.59999968,0,4.99999875,1,1,0,0,0
0.364120143,0.541693223,0.094185752,4,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,0,4.99999875,0,2.39999952,1.59999968,0,0,4,0,0,0,1
0.192461959,0.513362151,0.294175211,5,4.999999167,0,4.166665972,0.833333194,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,3.9999992,0,2.499999375,1,0.62,0.1,0,0.28
0.426644296,0.403572312,0.169782596,5,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,4,0,0,0,1
0.310101659,0.293332045,0.396565718,4,3.333332778,1.666666389,4.999999167,0,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,1.333332889,2.39999952,3.19999936,0,3.749999063,2,0,1,0,0
0.361504766,0.460381518,0.178112882,5,4.166665972,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,0,2.39999952,3.19999936,0,0,4,0,0,0,1
0.496355307,0.15294757,0.350696454,5,0.833333194,1.666666389,1.666666389,3.333332778,0,0,0,0,1.999998,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,3.19999936,0,0,3,0,0,1,0
0.354399306,0.319657576,0.325942354,5,4.166665972,0.833333194,2.499999583,1.666666389,0,0,0,0,0,0,0,0,0,4.99999875,3.999998667,2.39999952,2.39999952,0,0,2,0,0.7,0.3,0
0.222267255,0.607381856,0.17035009,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,1.999998,0,2.499999375,2.499999375,0,2.9999994,3.19999936,0,0,4,0.42,0,0,0.58
0.284717638,0.383578038,0.331703666,4,4.999999167,0,4.166665972,0,0,0,0,0,0,0,1.999998,0,0,4.99999875,2.666665778,2.9999994,2.39999952,0,2.499999375,2,0,1,0,0
0.16080423,0.554964645,0.284230432,2,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,1.249999688,3.749999063,0,2.9999994,2.39999952,0,3.749999063,1,1,0,0,0
0.35405398,0.462781219,0.183163942,5,4.166665972,0.833333194,4.166665972,0.833333194,0,0,0,0,0,0,0,0,0,4.99999875,0,2.9999994,3.19999936,0,0,4,0,0,0,1
0.043923229,0.494042853,0.462033349,4,4.999999167,0,4.999999167,0,0,0,0,0,0,0,0,1.999998,3.749999063,1.249999688,3.999998667,1.79999964,3.19999936,0,4.99999875,1,0.94,0.06,0,0
